TRIP_START_TIMESTAMP,TRIP_END_TIMESTAMP,TRIP_START_HOUR,TRIP_SECONDS,TRIP_MILES,TRIP_SPEED,PICKUP_CENSUS_TRACT,DROPOFF_CENSUS_TRACT,PICKUP_COMMUNITY_AREA,DROPOFF_COMMUNITY_AREA,FARE,TIPS,TIP_RATE,TOLLS,EXTRAS,TRIP_TOTAL,PAYMENT_TYPE,COMPANY
05/17/2022 2:15:00 PM,05/17/2022 2:15:00 PM,14.25,420,1.4,12.0,17031839100,17031081500,32,8,7,2,25.0,0,1,10,Credit Card,Taxi Affiliation Services
05/17/2022 1:45:00 PM,05/17/2022 1:45:00 PM,13.75,360,1.2,12.0,17031839100,17031320600,32,32,6.5,0,0.0,0,0,6.5,Cash,Taxi Affiliation Services
05/17/2022 1:15:00 PM,05/17/2022 1:15:00 PM,13.25,420,1.4,12.0,17031320100,17031081300,32,8,7.25,0,0.0,0,1,8.25,Cash,Taxi Affiliation Services
05/17/2022 1:00:00 PM,05/17/2022 1:00:00 PM,13,420,1.4,12.0,,,,,7,3,42.9,0,0,10,Credit Card,"Taxicab Insurance Agency, LLC"
05/17/2022 12:45:00 PM,05/17/2022 12:45:00 PM,12.75,420,1.4,12.0,17031081300,17031839100,8,32,7.25,0,0.0,0,0,7.25,Cash,"Taxicab Insurance Agency, LLC"
05/17/2022 12:45:00 PM,05/17/2022 12:45:00 PM,12.75,180,0.6,12.0,17031081403,17031081401,8,8,4.75,2,42.1,0,0,6.75,Credit Card,"Taxicab Insurance Agency, LLC"
05/17/2022 12:30:00 PM,05/17/2022 12:30:00 PM,12.5,420,1.4,12.0,,,32,32,7.25,2,27.6,0,0,9.25,Credit Card,Taxi Affiliation Services
05/17/2022 12:30:00 PM,05/17/2022 12:45:00 PM,12.5,720,2.4,12.0,,,8,28,9.75,0,0.0,0,1,10.75,Cash,Choice Taxi Association
05/17/2022 12:15:00 PM,05/17/2022 12:15:00 PM,12.25,420,1.4,12.0,,,41,41,6.5,0,0.0,0,0,6.5,Cash,Taxi Affiliation Services
05/17/2022 12:00:00 PM,05/17/2022 12:15:00 PM,12,720,2.4,12.0,17031320100,17031833100,32,28,9.5,2,21.1,0,0,11.5,Credit Card,"Taxicab Insurance Agency, LLC"
05/17/2022 11:30:00 AM,05/17/2022 11:45:00 AM,11.5,720,2.4,12.0,,,28,32,9.75,0,0.0,0,0,9.75,Unknown,Taxi Affiliation Services
05/17/2022 11:30:00 AM,05/17/2022 11:45:00 AM,11.5,360,1.2,12.0,17031320100,17031081401,32,8,6.5,0,0.0,0,0,6.5,Cash,Top Cab Affiliation
05/17/2022 11:30:00 AM,05/17/2022 11:45:00 AM,11.5,720,2.4,12.0,17031839100,17031081201,32,8,10.25,0,0.0,0,1,11.25,Cash,Taxi Affiliation Services
05/17/2022 11:00:00 AM,05/17/2022 11:15:00 AM,11,180,0.6,12.0,17031281900,17031839100,28,32,4.75,0,0.0,0,0,4.75,Cash,Taxi Affiliation Services
05/17/2022 11:00:00 AM,05/17/2022 11:00:00 AM,11,180,0.6,12.0,17031281900,17031839100,28,32,4.75,4,84.2,0,0,8.75,Credit Card,Taxi Affiliation Services
05/17/2022 11:00:00 AM,05/17/2022 11:15:00 AM,11,420,1.4,12.0,17031081500,17031839100,8,32,7,2,28.6,0,0,9,Credit Card,Chicago Independents
05/17/2022 10:45:00 AM,05/17/2022 11:45:00 AM,10.75,3279,10.93,12.0,,,11,,38.75,0,0.0,0,1,39.75,Prcard,Flash Cab
05/17/2022 10:30:00 AM,05/17/2022 10:30:00 AM,10.5,180,0.6,12.0,,,8,8,5.75,0,0.0,0,0,5.75,Unknown,Taxi Affiliation Services
05/17/2022 10:15:00 AM,05/17/2022 10:30:00 AM,10.25,360,1.2,12.0,17031081403,17031839100,8,32,6.5,0,0.0,0,0,6.5,Cash,"Taxicab Insurance Agency, LLC"
05/17/2022 10:00:00 AM,05/17/2022 10:00:00 AM,10,180,0.6,12.0,17031320100,17031081700,32,8,4.75,0,0.0,0,0,4.75,Credit Card,Top Cab Affiliation
05/17/2022 10:00:00 AM,05/17/2022 10:00:00 AM,10,360,1.2,12.0,17031081401,17031081202,8,8,6.5,0,0.0,0,0,6.5,Cash,Taxi Affiliation Services
05/17/2022 9:30:00 AM,05/17/2022 9:45:00 AM,9.5,360,1.2,12.0,17031081300,17031081700,8,8,6.5,0,0.0,0,0,6.5,Cash,Taxi Affiliation Services
05/17/2022 9:00:00 AM,05/17/2022 9:15:00 AM,9,840,2.8,12.0,,,7,32,11,0,0.0,0,0,11,Cash,Taxi Affiliation Services
05/17/2022 9:00:00 AM,05/17/2022 9:15:00 AM,9,420,1.4,12.0,17031081403,17031839100,8,32,7.25,3,41.4,0,0,10.25,Credit Card,Taxi Affiliation Services
05/17/2022 8:30:00 AM,05/17/2022 8:30:00 AM,8.5,360,1.2,12.0,17031839100,17031320400,32,32,6.75,2,29.6,0,0,8.75,Credit Card,"Taxicab Insurance Agency, LLC"
05/17/2022 8:30:00 AM,05/17/2022 8:30:00 AM,8.5,360,1.2,12.0,17031281900,17031320100,28,32,6.75,0,0.0,0,0,6.75,Cash,Taxi Affiliation Services
05/17/2022 8:15:00 AM,05/17/2022 8:15:00 AM,8.25,180,0.6,12.0,17031320400,17031320100,32,32,4.75,1.25,26.3,0,0,6,Credit Card,"Taxicab Insurance Agency, LLC"
05/17/2022 8:00:00 AM,05/17/2022 8:15:00 AM,8,360,1.2,12.0,17031281900,17031320100,28,32,6.25,3,48.0,0,0,9.25,Credit Card,Taxi Affiliation Services
05/17/2022 7:45:00 AM,05/17/2022 7:45:00 AM,7.75,420,1.4,12.0,,,8,32,7.5,0,0.0,0,0,7.5,Cash,Taxi Affiliation Services
05/17/2022 7:30:00 AM,05/17/2022 7:30:00 AM,7.5,180,0.6,12.0,17031320100,17031839100,32,32,4.75,0,0.0,0,0,4.75,Cash,Top Cab Affiliation
05/17/2022 7:30:00 AM,05/17/2022 7:30:00 AM,7.5,180,0.6,12.0,17031839100,17031839100,32,32,5,2,30.8,0,1.5,8.5,Credit Card,Taxi Affiliation Services
05/16/2022 11:15:00 PM,05/16/2022 11:15:00 PM,23.25,210,0.7,12.0,,,8,8,5,0,0.0,0,0,5,Cash,Flash Cab
05/16/2022 11:15:00 PM,05/16/2022 11:15:00 PM,23.25,360,1.2,12.0,,,32,28,6.5,0,0.0,0,0,6.5,Cash,Taxi Affiliation Services
05/16/2022 9:30:00 PM,05/16/2022 9:45:00 PM,21.5,360,1.2,12.0,,,32,32,6.25,2,32.0,0,0,8.25,Credit Card,Choice Taxi Association
05/16/2022 9:30:00 PM,05/16/2022 9:30:00 PM,21.5,282,0.94,12.0,,,8,8,6,0,0.0,0,0,6,Cash,Flash Cab
05/16/2022 9:00:00 PM,05/16/2022 9:00:00 PM,21,360,1.2,12.0,17031839100,17031841900,32,28,6.25,0,0.0,0,1,7.25,Cash,Taxi Affiliation Services
05/16/2022 8:30:00 PM,05/16/2022 8:45:00 PM,20.5,360,1.2,12.0,,,32,8,6.5,0,0.0,0,0,6.5,Cash,Taxi Affiliation Services
05/16/2022 8:15:00 PM,05/16/2022 8:15:00 PM,20.25,420,1.4,12.0,17031839100,17031081403,32,8,7.25,0,0.0,0,0,7.25,Cash,Taxi Affiliation Services
05/16/2022 8:15:00 PM,05/16/2022 8:15:00 PM,20.25,180,0.6,12.0,17031281900,17031280100,28,28,5,3,60.0,0,0,8,Credit Card,Taxi Affiliation Services
05/16/2022 8:00:00 PM,05/16/2022 8:00:00 PM,20,180,0.6,12.0,17031081403,17031081500,8,8,5,0,0.0,0,1,6,Cash,Taxi Affiliation Services
05/16/2022 7:45:00 PM,05/16/2022 8:00:00 PM,19.75,720,2.4,12.0,,,33,31,10.25,3,25.5,0,1.5,14.75,Credit Card,Taxi Affiliation Services
05/16/2022 7:00:00 PM,05/16/2022 7:00:00 PM,19,360,1.2,12.0,17031320100,17031839100,32,32,6.75,1.46,21.6,0,0,8.21,Credit Card,Taxi Affiliation Services
05/16/2022 7:00:00 PM,05/16/2022 7:00:00 PM,19,360,1.2,12.0,17031839100,17031081500,32,8,6.75,0,0.0,0,1,7.75,Cash,Taxi Affiliation Services
05/16/2022 6:15:00 PM,05/16/2022 6:30:00 PM,18.25,360,1.2,12.0,,,38,35,6.75,0,0.0,0,0,6.75,Unknown,Taxi Affiliation Services
05/16/2022 5:30:00 PM,05/16/2022 5:30:00 PM,17.5,360,1.2,12.0,17031081402,17031081800,8,8,6.5,2.1,32.3,0,0,8.6,Credit Card,Taxi Affiliation Services
05/16/2022 5:15:00 PM,05/16/2022 5:45:00 PM,17.25,1380,4.6,12.0,,,4,,16.25,0,0.0,0,0,16.25,Unknown,Taxi Affiliation Services
05/16/2022 5:15:00 PM,05/16/2022 5:30:00 PM,17.25,180,0.6,12.0,17031839100,17031081800,32,8,5,0,0.0,0,0,5,Cash,Taxi Affiliation Services
05/16/2022 5:15:00 PM,05/16/2022 5:15:00 PM,17.25,360,1.2,12.0,,,8,8,6.75,0,0.0,0,0,6.75,Cash,Taxi Affiliation Services
05/16/2022 5:15:00 PM,05/16/2022 5:30:00 PM,17.25,840,2.8,12.0,17031330100,17031081700,33,8,10.75,0,0.0,0,0,10.75,Cash,Taxi Affiliation Services
05/16/2022 5:00:00 PM,05/16/2022 5:15:00 PM,17,420,1.4,12.0,17031320100,17031081800,32,8,7.25,4,55.2,0,0,11.25,Credit Card,Taxi Affiliation Services
05/16/2022 5:00:00 PM,05/16/2022 5:00:00 PM,17,180,0.6,12.0,,,40,41,4.75,0,0.0,0,0,4.75,Cash,Taxi Affiliation Services
05/16/2022 4:45:00 PM,05/16/2022 4:45:00 PM,16.75,360,1.2,12.0,17031081500,17031080100,8,8,6.5,0,0.0,0,2,8.5,Cash,"Taxicab Insurance Agency, LLC"
05/16/2022 4:45:00 PM,05/16/2022 5:00:00 PM,16.75,180,0.6,12.0,,,6,6,4.75,0,0.0,0,0,4.75,Cash,"Taxicab Insurance Agency, LLC"
05/16/2022 4:45:00 PM,05/16/2022 4:45:00 PM,16.75,180,0.6,12.0,17031320100,17031281900,32,28,4.75,3,63.2,0,0,8.25,Credit Card,Globe Taxi
05/16/2022 4:15:00 PM,05/16/2022 4:30:00 PM,16.25,180,0.6,12.0,17031320100,17031320100,32,32,4.75,0,0.0,0,0,4.75,Cash,U Taxicab
05/16/2022 4:15:00 PM,05/16/2022 4:15:00 PM,16.25,420,1.4,12.0,,,,,6.75,3,44.4,0,0,9.75,Credit Card,U Taxicab
05/16/2022 3:30:00 PM,05/16/2022 3:45:00 PM,15.5,180,0.6,12.0,17031320400,17031839100,32,32,4.75,3,63.2,0,0,7.75,Credit Card,Taxi Affiliation Services
05/16/2022 3:30:00 PM,05/16/2022 3:30:00 PM,15.5,420,1.4,12.0,17031081300,17031839100,8,32,7.25,3,41.4,0,0,10.25,Credit Card,Taxi Affiliation Services
05/16/2022 3:15:00 PM,05/16/2022 3:15:00 PM,15.25,420,1.4,12.0,17031081403,17031080100,8,8,7.25,0,0.0,0,0,7.25,Cash,Taxi Affiliation Services
05/16/2022 3:15:00 PM,05/16/2022 3:15:00 PM,15.25,360,1.2,12.0,17031280100,17031320100,28,32,6.75,0,0.0,0,0,6.75,Cash,Globe Taxi
05/16/2022 2:45:00 PM,05/16/2022 2:45:00 PM,14.75,420,1.4,12.0,17031081202,17031320100,8,32,7,0,0.0,0,0,7,Cash,Top Cab Affiliation
05/16/2022 2:45:00 PM,05/16/2022 2:45:00 PM,14.75,360,1.2,12.0,17031081401,17031080100,8,8,7.75,0,0.0,0,0,7.75,Cash,"Taxicab Insurance Agency, LLC"
05/16/2022 2:30:00 PM,05/16/2022 2:45:00 PM,14.5,840,2.8,12.0,17031281900,17031081402,28,8,11.25,3.5,31.1,0,0,14.75,Credit Card,Choice Taxi Association
05/16/2022 2:15:00 PM,05/16/2022 2:30:00 PM,14.25,180,0.6,12.0,17031080100,17031081500,8,8,4.75,0,0.0,0,0,4.75,Cash,Taxi Affiliation Services
05/16/2022 2:00:00 PM,05/16/2022 2:00:00 PM,14,420,1.4,12.0,,,8,8,7,0,0.0,0,0,7,Unknown,Taxi Affiliation Services
05/16/2022 1:45:00 PM,05/16/2022 2:00:00 PM,13.75,360,1.2,12.0,17031081201,17031320100,8,32,6,0,0.0,0,0,6,Cash,Taxi Affiliation Services
05/16/2022 1:45:00 PM,05/16/2022 1:45:00 PM,13.75,180,0.6,12.0,,,38,38,5,0,0.0,0,0,5,Cash,Taxi Affiliation Services
05/16/2022 1:30:00 PM,05/16/2022 1:45:00 PM,13.5,420,1.4,12.0,17031320100,17031833000,32,28,6.75,2,29.6,0,0,8.75,Credit Card,Taxi Affiliation Services
05/16/2022 1:30:00 PM,05/16/2022 1:45:00 PM,13.5,180,0.6,12.0,17031081500,17031081201,8,8,4.75,0,0.0,0,0,4.75,Cash,"Taxicab Insurance Agency, LLC"
05/16/2022 1:15:00 PM,05/16/2022 1:15:00 PM,13.25,180,0.6,12.0,17031081201,17031081403,8,8,4.75,0,0.0,0,0,4.75,Cash,"Taxicab Insurance Agency, LLC"
05/16/2022 1:00:00 PM,05/16/2022 1:00:00 PM,13,180,0.6,12.0,17031081403,17031320100,8,32,5,0,0.0,0,0,5,Cash,Chicago Independents
05/16/2022 12:30:00 PM,05/16/2022 12:30:00 PM,12.5,180,0.6,12.0,17031281900,17031839100,28,32,5,0,0.0,0,0,5,Cash,Taxi Affiliation Services
05/16/2022 12:30:00 PM,05/16/2022 12:45:00 PM,12.5,360,1.2,12.0,17031330100,17031320600,33,32,7,2.25,32.1,0,0,9.25,Credit Card,Taxi Affiliation Services
05/16/2022 12:30:00 PM,05/16/2022 12:30:00 PM,12.5,282,0.94,12.0,17031081500,17031320100,8,32,5.75,0,0.0,0,0,5.75,Cash,Flash Cab
05/16/2022 12:15:00 PM,05/16/2022 12:15:00 PM,12.25,180,0.6,12.0,,,8,8,4.75,1.5,31.6,0,0,6.25,Credit Card,Choice Taxi Association
05/16/2022 12:00:00 PM,05/16/2022 12:15:00 PM,12,420,1.4,12.0,,,28,28,7.25,0,0.0,0,0,7.25,Unknown,Taxi Affiliation Services
05/16/2022 11:45:00 AM,05/16/2022 11:45:00 AM,11.75,180,0.6,12.0,17031320100,17031081500,32,8,5,0,0.0,0,0,5,Cash,Taxi Affiliation Services
05/16/2022 11:30:00 AM,05/16/2022 12:00:00 PM,11.5,2460,8.2,12.0,,,28,3,30.25,0,0.0,0,0,30.25,Unknown,Top Cab Affiliation
05/16/2022 11:30:00 AM,05/16/2022 11:30:00 AM,11.5,420,1.4,12.0,,,,,6.75,0,0.0,0,0,6.75,Cash,Top Cab Affiliation
05/16/2022 10:45:00 AM,05/16/2022 10:45:00 AM,10.75,180,0.6,12.0,,,7,3,4.75,0,0.0,0,0,4.75,Cash,Globe Taxi
05/16/2022 10:30:00 AM,05/16/2022 10:30:00 AM,10.5,360,1.2,12.0,17031281900,17031320100,28,32,6.75,0,0.0,0,1,7.75,Cash,Choice Taxi Association
05/16/2022 10:15:00 AM,05/16/2022 10:15:00 AM,10.25,180,0.6,12.0,17031281900,17031839100,28,32,4.75,2,42.1,0,0,6.75,Credit Card,Choice Taxi Association
05/16/2022 10:15:00 AM,05/16/2022 10:30:00 AM,10.25,180,0.6,12.0,,,8,8,5,1.5,30.0,0,0,6.5,Credit Card,Taxi Affiliation Services
05/16/2022 9:45:00 AM,05/16/2022 9:45:00 AM,9.75,180,0.6,12.0,17031081500,17031081401,8,8,4.75,0,0.0,0,0,4.75,Cash,Choice Taxi Association
05/16/2022 9:15:00 AM,05/16/2022 9:15:00 AM,9.25,420,1.4,12.0,,,,,7.25,0,0.0,0,0,7.25,No Charge,Choice Taxi Association
05/16/2022 9:15:00 AM,05/16/2022 9:15:00 AM,9.25,180,0.6,12.0,17031281900,17031839100,28,32,4.75,0,0.0,0,0,4.75,Cash,Taxi Affiliation Services
05/16/2022 8:30:00 AM,05/16/2022 8:30:00 AM,8.5,360,1.2,12.0,17031081401,17031839100,8,32,6.75,2,25.8,0,1,9.75,Credit Card,Taxi Affiliation Services
05/16/2022 8:15:00 AM,05/16/2022 8:15:00 AM,8.25,180,0.6,12.0,17031320100,17031839100,32,32,4.75,0,0.0,0,0,4.75,Cash,Taxi Affiliation Services
05/16/2022 8:15:00 AM,05/16/2022 8:15:00 AM,8.25,360,1.2,12.0,17031081800,17031839100,8,32,6.5,0,0.0,0,0,6.5,Unknown,Taxi Affiliation Services
05/16/2022 7:00:00 AM,05/16/2022 7:00:00 AM,7,180,0.6,12.0,17031281900,17031839100,28,32,4.75,0,0.0,0,0,4.75,Cash,Globe Taxi
05/18/2022 5:00:00 AM,05/18/2022 5:00:00 AM,5,498,1.66,12.0,,,32,28,8,2,25.0,0,0,10.5,Credit Card,Flash Cab
05/18/2022 2:30:00 AM,05/18/2022 2:30:00 AM,2.5,300,1,12.0,,,3,3,5.75,0,0.0,0,0,5.75,Cash,"Taxicab Insurance Agency, LLC"
05/18/2022 1:30:00 AM,05/18/2022 1:45:00 AM,1.5,300,1,12.0,,,8,8,5.75,3,44.4,0,1,9.75,Credit Card,Taxi Affiliation Services
05/18/2022 12:00:00 AM,05/18/2022 12:15:00 AM,0,480,1.6,12.0,,,6,7,7.25,2,24.2,0,1,10.25,Credit Card,Taxi Affiliation Services
05/17/2022 10:00:00 PM,05/17/2022 10:00:00 PM,22,480,1.6,12.0,,,32,8,7.25,0,0.0,0,2,9.25,Cash,Taxi Affiliation Services
05/17/2022 10:00:00 PM,05/17/2022 10:00:00 PM,22,480,1.6,12.0,,,6,7,7.5,2,23.5,0,1,10.5,Credit Card,Choice Taxi Association
05/17/2022 9:45:00 PM,05/17/2022 10:00:00 PM,21.75,780,2.6,12.0,,,76,,10.75,5,33.9,0,4,19.75,Credit Card,Taxi Affiliation Services
05/17/2022 9:15:00 PM,05/17/2022 9:30:00 PM,21.25,300,1,12.0,17031320100,17031081300,32,8,6,0,0.0,0,0,6,Cash,Choice Taxi Association
05/17/2022 8:45:00 PM,05/17/2022 8:45:00 PM,20.75,300,1,12.0,17031839100,17031280100,32,28,6,3,42.9,0,1,10,Credit Card,"Taxicab Insurance Agency, LLC"
05/17/2022 8:30:00 PM,05/17/2022 8:45:00 PM,20.5,423,1.41,12.0,17031833000,17031081700,28,8,9,2.07,23.0,0,0,11.07,Mobile,Globe Taxi
05/17/2022 8:15:00 PM,05/17/2022 8:30:00 PM,20.25,780,2.6,12.0,17031839100,17031071400,32,7,10.5,2.2,21.0,0,0,12.7,Credit Card,Taxi Affiliation Services
05/17/2022 8:15:00 PM,05/17/2022 8:15:00 PM,20.25,240,0.8,12.0,,,4,4,5.25,4,76.2,0,0,9.25,Credit Card,Choice Taxi Association
05/17/2022 8:15:00 PM,05/17/2022 8:15:00 PM,20.25,480,1.6,12.0,,,32,28,8.75,2,22.9,0,0,10.75,Credit Card,"Taxicab Insurance Agency, LLC"
05/17/2022 8:00:00 PM,05/17/2022 8:00:00 PM,20,300,1,12.0,,,33,34,6,0,0.0,0,6,12,Cash,Taxi Affiliation Services
05/17/2022 8:00:00 PM,05/17/2022 8:00:00 PM,20,480,1.6,12.0,17031320100,17031081100,32,8,7.5,3,33.3,0,1.5,12,Credit Card,Taxi Affiliation Services
05/17/2022 7:45:00 PM,05/17/2022 8:00:00 PM,19.75,480,1.6,12.0,17031320100,17031081100,32,8,7.75,1.72,22.2,0,0,9.47,Credit Card,Taxi Affiliation Services
05/17/2022 7:30:00 PM,05/17/2022 7:45:00 PM,19.5,540,1.8,12.0,,,32,34,8.5,2,23.5,0,0,10.5,Credit Card,Taxi Affiliation Services
05/17/2022 7:15:00 PM,05/17/2022 7:15:00 PM,19.25,240,0.8,12.0,17031839100,17031280100,32,28,5.25,1.13,21.5,0,0,6.38,Credit Card,Taxi Affiliation Services
05/17/2022 7:15:00 PM,05/17/2022 7:30:00 PM,19.25,240,0.8,12.0,17031839100,17031081700,32,8,5.5,0,0.0,0,2,7.5,Cash,Taxi Affiliation Services
05/17/2022 7:15:00 PM,05/17/2022 8:00:00 PM,19.25,2580,8.6,12.0,17031980000,17031839100,76,32,45.5,12.5,25.3,0,4,62,Credit Card,"Taxicab Insurance Agency, LLC"
05/17/2022 7:00:00 PM,05/17/2022 7:15:00 PM,19,480,1.6,12.0,,,33,32,7.75,2,25.8,0,0,9.75,Credit Card,Taxi Affiliation Services
05/17/2022 6:45:00 PM,05/17/2022 7:15:00 PM,18.75,2280,7.6,12.0,17031081403,17031081403,8,8,24.25,6.3,25.5,0,0.5,31.05,Credit Card,Top Cab Affiliation
05/17/2022 6:15:00 PM,05/17/2022 6:30:00 PM,18.25,453,1.51,12.0,17031081402,17031320400,8,32,7.5,0,0.0,0,0,7.5,Cash,Star North Taxi Management Llc
05/17/2022 6:15:00 PM,05/17/2022 6:30:00 PM,18.25,300,1,12.0,17031081300,17031080100,8,8,6,0,0.0,0,0,6,Cash,Chicago Independents
05/17/2022 6:15:00 PM,05/17/2022 6:15:00 PM,18.25,300,1,12.0,17031281900,17031833100,28,28,6,2,33.3,0,0,8,Credit Card,Taxi Affiliation Services
05/17/2022 6:15:00 PM,05/17/2022 6:30:00 PM,18.25,480,1.6,12.0,,,8,8,7.5,0,0.0,0,1,8.5,Cash,Choice Taxi Association
05/17/2022 5:30:00 PM,05/17/2022 5:30:00 PM,17.5,240,0.8,12.0,17031839100,17031839100,32,32,5.5,0,0.0,0,0,5.5,Cash,Taxi Affiliation Services
05/17/2022 5:00:00 PM,05/17/2022 5:15:00 PM,17,540,1.8,12.0,17031081401,17031320600,8,32,8.5,0,0.0,0,0,8.5,Cash,Taxi Affiliation Services
05/17/2022 4:45:00 PM,05/17/2022 4:45:00 PM,16.75,480,1.6,12.0,17031081500,17031320600,8,32,8,2,25.0,0,0,10.5,Credit Card,Globe Taxi
05/17/2022 4:30:00 PM,05/17/2022 4:30:00 PM,16.5,240,0.8,12.0,17031081500,17031839100,8,32,5.25,0,0.0,0,0,5.25,Cash,Taxi Affiliation Services
05/17/2022 4:30:00 PM,05/17/2022 4:30:00 PM,16.5,300,1,12.0,,,77,77,5.75,0,0.0,0,0,5.75,Cash,Taxi Affiliation Services
05/17/2022 4:15:00 PM,05/17/2022 4:45:00 PM,16.25,1500,5,12.0,,,41,44,17.75,0,0.0,0,0,17.75,Unknown,Taxi Affiliation Services
05/17/2022 4:00:00 PM,05/17/2022 4:00:00 PM,16,300,1,12.0,17031081201,17031081500,8,8,5.5,2.22,40.4,0,0,7.72,Credit Card,Taxi Affiliation Services
05/17/2022 4:00:00 PM,05/17/2022 4:15:00 PM,16,300,1,12.0,17031281900,17031081800,28,8,6.25,0,0.0,0,0,6.25,Cash,"Taxicab Insurance Agency, LLC"
05/17/2022 3:45:00 PM,05/17/2022 4:00:00 PM,15.75,900,3,12.0,,,6,14,11.5,0,0.0,0,0,11.5,Cash,Taxi Affiliation Services
05/17/2022 3:45:00 PM,05/17/2022 3:45:00 PM,15.75,300,1,12.0,17031281900,17031839100,28,32,6,1,16.7,0,0,7,Credit Card,U Taxicab
05/17/2022 3:30:00 PM,05/17/2022 3:30:00 PM,15.5,240,0.8,12.0,,,3,3,5.25,0,0.0,0,0,5.25,Unknown,Taxi Affiliation Services
05/17/2022 3:15:00 PM,05/17/2022 3:15:00 PM,15.25,240,0.8,12.0,17031320400,17031320100,32,32,5,2,40.0,0,0,7,Credit Card,Taxi Affiliation Services
05/17/2022 3:00:00 PM,05/17/2022 3:15:00 PM,15,300,1,12.0,17031839100,17031320100,32,32,6.25,4,64.0,0,0,10.25,Credit Card,Blue Ribbon Taxi Association Inc.
05/17/2022 2:45:00 PM,05/17/2022 2:45:00 PM,14.75,240,0.8,12.0,17031841000,17031330100,33,33,5.25,0,0.0,0,0,5.25,Cash,Taxi Affiliation Services
05/17/2022 2:30:00 PM,05/17/2022 2:45:00 PM,14.5,600,2,12.0,,,3,77,8.75,0,0.0,0,0,8.75,Cash,Taxi Affiliation Services
05/17/2022 2:30:00 PM,05/17/2022 2:45:00 PM,14.5,240,0.8,12.0,,,8,8,5.5,0,0.0,0,0,5.5,Cash,Taxi Affiliation Services
05/17/2022 2:15:00 PM,05/17/2022 2:15:00 PM,14.25,240,0.8,12.0,17031081403,17031320100,8,32,5.25,2,38.1,0,0,7.25,Credit Card,Chicago Independents
05/17/2022 2:00:00 PM,05/17/2022 2:15:00 PM,14,531,1.77,12.0,17031320600,17031081300,32,8,8.5,0,0.0,0,0,8.5,Cash,Chicago Independents
05/17/2022 2:00:00 PM,05/17/2022 2:00:00 PM,14,240,0.8,12.0,17031081401,17031320100,8,32,5.5,2,36.4,0,0,7.5,Credit Card,Top Cab Affiliation
05/17/2022 2:00:00 PM,05/17/2022 2:15:00 PM,14,540,1.8,12.0,,,,,8.25,0,0.0,0,1,9.25,No Charge,Choice Taxi Association
05/17/2022 1:45:00 PM,05/17/2022 1:45:00 PM,13.75,567,1.89,12.0,17031081403,17031330100,8,33,8.75,2,22.9,0,0,11.25,Credit Card,Medallion Leasin
05/17/2022 1:30:00 PM,05/17/2022 1:30:00 PM,13.5,600,2,12.0,17031281900,17031081401,28,8,9,1.5,15.0,0,1,11.5,Credit Card,"Taxicab Insurance Agency, LLC"
05/17/2022 1:30:00 PM,05/17/2022 1:30:00 PM,13.5,540,1.8,12.0,,,8,32,8.75,0,0.0,0,0,8.75,Cash,Taxi Affiliation Services
05/17/2022 1:15:00 PM,05/17/2022 1:15:00 PM,13.25,300,1,12.0,17031320100,17031281900,32,28,6,3,50.0,0,0,9,Credit Card,Top Cab Affiliation
05/17/2022 1:15:00 PM,05/17/2022 1:15:00 PM,13.25,240,0.8,12.0,17031080100,17031071400,8,7,5.5,0,0.0,0,0,5.5,Cash,Taxi Affiliation Services
05/17/2022 1:00:00 PM,05/17/2022 1:15:00 PM,13,480,1.6,12.0,17031081500,17031081402,8,8,7.25,2,27.6,0,0,9.75,Credit Card,City Service
05/17/2022 1:00:00 PM,05/17/2022 1:00:00 PM,13,336,1.12,12.0,,,77,77,6.25,0,0.0,0,0,6.25,Cash,Flash Cab
05/17/2022 1:00:00 PM,05/17/2022 1:00:00 PM,13,300,1,12.0,17031320100,17031081402,32,8,6,0,0.0,0,1,7,Cash,Taxi Affiliation Services
05/17/2022 12:45:00 PM,05/17/2022 12:45:00 PM,12.75,300,1,12.0,,,8,8,6.25,0,0.0,0,0,6.25,Cash,U Taxicab
05/17/2022 12:45:00 PM,05/17/2022 12:45:00 PM,12.75,480,1.6,12.0,17031081201,17031839100,8,32,8,2,25.0,0,0,10,Credit Card,Taxi Affiliation Services
05/17/2022 12:45:00 PM,05/17/2022 12:45:00 PM,12.75,240,0.8,12.0,17031280100,17031280100,28,28,5.25,0,0.0,0,0,5.25,Cash,Taxi Affiliation Services
05/17/2022 12:45:00 PM,05/17/2022 12:45:00 PM,12.75,240,0.8,12.0,17031839100,17031281900,32,28,5.5,0,0.0,0,1,6.5,Cash,Chicago Independents
05/17/2022 12:45:00 PM,05/17/2022 1:00:00 PM,12.75,540,1.8,12.0,,,7,8,8.25,0,0.0,0,0,8.25,Cash,Taxi Affiliation Services
05/17/2022 12:30:00 PM,05/17/2022 12:45:00 PM,12.5,480,1.6,12.0,17031280100,17031320100,28,32,7.75,4,45.7,0,1,12.75,Credit Card,"Taxicab Insurance Agency, LLC"
05/17/2022 12:30:00 PM,05/17/2022 12:30:00 PM,12.5,240,0.8,12.0,,,39,41,5.25,0,0.0,0,0,5.25,Unknown,Taxi Affiliation Services
05/17/2022 12:30:00 PM,05/17/2022 12:45:00 PM,12.5,600,2,12.0,,,24,32,9,0,0.0,0,0,9,Cash,"Taxicab Insurance Agency, LLC"
